Date,Close/Last,Volume,Open,High,Low
11/9/2020,$142.59 ,35634680,$140.26 ,$147.68 ,$138.07 
11/6/2020,$127.46 ,6259697,$126.26 ,$128.04 ,$124.61 
11/5/2020,$126.96 ,7654761,$126.78 ,$128.62 ,$125.80 
11/4/2020,$125.07 ,7483043,$123.58 ,$126.86 ,$123.41 
11/3/2020,$124.02 ,8144940,$121.61 ,$125.07 ,$121.37 
11/2/2020,$120.13 ,9186007,$122.24 ,$122.93 ,$119.81 
10/30/2020,$121.25 ,8098891,$120.64 ,$121.75 ,$119.09 
10/29/2020,$121.54 ,9583749,$118.16 ,$122.63 ,$117.23 
10/28/2020,$118.47 ,11654680,$121.01 ,$121.53 ,$118.32 
10/27/2020,$123.31 ,6813840,$124.03 ,$124.61 ,$123.03 
10/26/2020,$124.06 ,8578901,$127.11 ,$127.11 ,$122.95 
10/23/2020,$128.35 ,5439906,$128.10 ,$128.50 ,$126.35 
10/22/2020,$127.56 ,5180071,$126.67 ,$128.10 ,$125.97 
10/21/2020,$126.63 ,6591520,$124.36 ,$127.56 ,$123.84 
10/20/2020,$124.95 ,6166070,$124.58 ,$125.73 ,$123.64 
10/19/2020,$124.23 ,6576923,$127.37 ,$127.40 ,$123.71 
10/16/2020,$126.81 ,6295112,$127.81 ,$128.12 ,$126.33 
10/15/2020,$127.36 ,7748617,$125.00 ,$127.40 ,$124.43 
10/14/2020,$126.59 ,11536580,$129.14 ,$129.50 ,$125.29 
10/13/2020,$128.96 ,22388970,$129.80 ,$131.36 ,$127.90 
10/12/2020,$124.97 ,10958230,$124.90 ,$125.94 ,$123.73 
10/9/2020,$124.98 ,11502210,$123.85 ,$125.55 ,$123.33 
10/8/2020,$123.09 ,7404570,$123.58 ,$123.75 ,$122.42 
10/7/2020,$122.91 ,10187810,$121.95 ,$123.31 ,$120.93 
10/6/2020,$120.93 ,9051995,$123.13 ,$124.19 ,$120.61 
10/5/2020,$123.37 ,5919150,$123.26 ,$123.60 ,$122.33 
10/2/2020,$122.55 ,6490237,$121.99 ,$123.68 ,$121.69 
10/1/2020,$123.31 ,8908316,$124.94 ,$125.47 ,$122.42 
9/30/2020,$124.08 ,13642450,$123.24 ,$125.55 ,$123.24 
9/29/2020,$125.40 ,7432567,$125.92 ,$126.29 ,$123.68 
9/28/2020,$125.99 ,6283678,$125.75 ,$126.86 ,$125.37 
9/25/2020,$124.00 ,6851806,$121.36 ,$124.19 ,$120.98 
9/24/2020,$122.49 ,8479997,$121.93 ,$123.80 ,$120.78 
9/23/2020,$123.28 ,8323568,$127.07 ,$127.30 ,$122.90 
9/22/2020,$127.21 ,6978779,$125.26 ,$127.47 ,$124.70 
9/21/2020,$125.41 ,10352690,$125.98 ,$126.89 ,$123.59 
9/18/2020,$128.63 ,9916267,$129.50 ,$130.79 ,$128.12 
9/17/2020,$130.22 ,6723544,$130.55 ,$131.77 ,$128.60 
9/16/2020,$132.09 ,6605949,$132.17 ,$133.62 ,$131.40 
9/15/2020,$131.24 ,7289104,$131.46 ,$132.54 ,$131.01 
9/14/2020,$131.25 ,8391896,$132.53 ,$132.93 ,$130.90 
9/11/2020,$131.75 ,7165255,$133.74 ,$133.74 ,$131.09 
9/10/2020,$133.22 ,9853420,$133.58 ,$136.75 ,$132.74 
9/9/2020,$133.36 ,8891787,$134.28 ,$135.55 ,$132.26 
9/8/2020,$134.20 ,17257350,$131.99 ,$137.14 ,$130.86 
9/4/2020,$131.99 ,11248300,$133.75 ,$134.88 ,$129.42 
9/3/2020,$133.24 ,12079180,$135.24 ,$137.24 ,$132.02 
9/2/2020,$135.39 ,8187761,$133.63 ,$135.92 ,$133.26 
9/1/2020,$133.55 ,8344079,$131.92 ,$133.61 ,$130.89 
8/31/2020,$131.87 ,11617510,$135.25 ,$135.54 ,$131.25 
8/28/2020,$135.54 ,11020070,$134.50 ,$136.80 ,$133.58 
8/27/2020,$133.73 ,13667640,$133.00 ,$136.36 ,$132.82 
8/26/2020,$132.18 ,8447779,$130.00 ,$132.60 ,$129.52 
8/25/2020,$129.79 ,5494391,$130.83 ,$131.09 ,$129.31 
8/24/2020,$130.69 ,7613610,$128.15 ,$130.88 ,$127.93 
8/21/2020,$127.44 ,6064709,$127.72 ,$128.31 ,$127.23 
8/20/2020,$128.12 ,4918122,$126.80 ,$128.45 ,$126.53 
8/19/2020,$127.77 ,7624193,$129.25 ,$130.22 ,$127.43 
8/18/2020,$128.92 ,6714570,$129.44 ,$129.59 ,$128.36 
8/17/2020,$129.37 ,7492155,$130.10 ,$130.14 ,$128.54 
8/14/2020,$130.53 ,6507571,$130.01 ,$131.08 ,$129.74 
8/13/2020,$130.96 ,6468610,$130.64 ,$132.35 ,$130.45 
8/12/2020,$131.79 ,12205200,$130.67 ,$133.00 ,$130.49 
8/11/2020,$130.49 ,13885680,$130.53 ,$132.76 ,$130.00 
8/10/2020,$128.79 ,8529151,$129.75 ,$131.32 ,$128.49 
8/7/2020,$129.93 ,16088580,$130.22 ,$131.94 ,$128.66 
8/6/2020,$130.82 ,27238000,$126.96 ,$131.63 ,$125.61 
8/5/2020,$127.61 ,53122390,$123.37 ,$130.31 ,$123.28 
8/4/2020,$117.29 ,17293920,$115.96 ,$118.35 ,$115.76 
8/3/2020,$116.35 ,10229170,$116.17 ,$117.12 ,$115.35 
7/31/2020,$116.94 ,9623821,$115.22 ,$117.05 ,$114.12 
7/30/2020,$115.66 ,9713524,$114.91 ,$116.29 ,$113.37 
7/29/2020,$115.61 ,9496463,$116.22 ,$116.71 ,$115.11 
7/28/2020,$116.18 ,6821077,$115.46 ,$116.84 ,$114.68 
7/27/2020,$116.31 ,9412967,$117.20 ,$117.42 ,$115.68 
7/24/2020,$117.61 ,8233263,$115.70 ,$118.21 ,$115.53 
7/23/2020,$118.12 ,7255832,$118.86 ,$119.35 ,$117.01 
7/22/2020,$119.03 ,7063295,$118.19 ,$119.30 ,$117.93 
7/21/2020,$118.62 ,8955973,$118.05 ,$120.39 ,$117.66 
7/20/2020,$117.79 ,8947906,$118.05 ,$118.49 ,$116.82 
7/17/2020,$118.65 ,9848857,$118.90 ,$119.56 ,$117.06 
7/16/2020,$119.43 ,10210150,$117.72 ,$119.99 ,$117.60 
7/15/2020,$120.90 ,15314200,$121.63 ,$122.09 ,$119.70 
7/14/2020,$118.66 ,12425140,$115.23 ,$119.08 ,$114.54 
7/13/2020,$116.22 ,15620190,$119.94 ,$120.13 ,$115.89 
7/10/2020,$119.34 ,14207920,$116.83 ,$119.44 ,$116.21 
7/9/2020,$116.81 ,13582870,$116.51 ,$117.85 ,$115.38 
7/8/2020,$116.66 ,13629530,$113.48 ,$117.13 ,$112.81 
7/7/2020,$113.63 ,10836470,$113.63 ,$115.08 ,$112.61 
7/6/2020,$114.43 ,11933430,$113.83 ,$114.53 ,$112.90 
7/2/2020,$112.18 ,10311970,$115.00 ,$115.10 ,$112.00 
7/1/2020,$113.01 ,11930870,$112.82 ,$115.60 ,$112.29 
6/30/2020,$111.51 ,10565920,$111.50 ,$112.05 ,$109.93 
6/29/2020,$111.52 ,12584330,$109.00 ,$111.57 ,$108.10 
6/26/2020,$109.10 ,15270850,$110.95 ,$111.20 ,$108.02 
6/25/2020,$111.36 ,17240440,$108.99 ,$111.51 ,$108.50 
6/24/2020,$112.07 ,22252540,$115.85 ,$116.00 ,$110.03 
6/23/2020,$116.59 ,10187620,$116.96 ,$117.45 ,$115.97 
6/22/2020,$115.92 ,12868010,$114.19 ,$116.19 ,$113.11 
6/19/2020,$114.35 ,23496270,$119.98 ,$120.12 ,$114.35 
6/18/2020,$118.37 ,9577324,$116.88 ,$118.53 ,$115.93 
6/17/2020,$117.65 ,8921557,$118.64 ,$119.23 ,$117.14 
6/16/2020,$118.44 ,12951190,$121.24 ,$121.50 ,$116.05 
6/15/2020,$117.08 ,14156380,$112.08 ,$118.12 ,$111.71 
6/12/2020,$115.49 ,18361940,$115.17 ,$117.00 ,$112.89 
6/11/2020,$112.64 ,26078850,$117.60 ,$118.00 ,$112.25 
6/10/2020,$122.18 ,11497110,$124.02 ,$124.10 ,$120.93 
6/9/2020,$123.89 ,10882800,$125.63 ,$125.79 ,$123.51 
6/8/2020,$127.28 ,13858100,$125.10 ,$127.44 ,$123.94 
6/5/2020,$124.82 ,16581600,$126.31 ,$127.82 ,$124.28 
6/4/2020,$123.69 ,14195120,$121.95 ,$124.50 ,$121.85 
6/3/2020,$122.18 ,12584300,$119.99 ,$122.45 ,$119.32 
6/2/2020,$118.75 ,10753110,$119.00 ,$119.85 ,$117.83 
6/1/2020,$118.77 ,10548790,$117.26 ,$119.65 ,$116.93 
5/29/2020,$117.30 ,17845760,$116.19 ,$117.75 ,$114.12 
5/28/2020,$116.75 ,18625660,$121.60 ,$121.98 ,$116.00 
5/27/2020,$121.53 ,19345390,$123.68 ,$123.78 ,$119.71 
5/26/2020,$120.95 ,16466400,$121.05 ,$122.51 ,$120.43 
5/22/2020,$118.02 ,9288238,$117.50 ,$118.57 ,$116.83 
5/21/2020,$117.83 ,17578300,$119.34 ,$120.30 ,$116.50 
5/20/2020,$119.92 ,25749910,$116.42 ,$120.87 ,$116.04 
5/19/2020,$114.37 ,20332580,$115.10 ,$116.47 ,$113.42 
5/18/2020,$116.85 ,40075680,$114.47 ,$119.78 ,$114.47 
5/15/2020,$109.05 ,29765970,$104.98 ,$109.38 ,$104.27 
5/14/2020,$105.91 ,22002220,$101.98 ,$105.92 ,$99.66 
5/13/2020,$102.92 ,21085770,$104.50 ,$104.54 ,$101.60 
5/12/2020,$104.56 ,17049740,$109.06 ,$109.44 ,$104.49 
5/11/2020,$107.77 ,20555870,$108.40 ,$108.81 ,$106.41 
5/8/2020,$109.16 ,24101680,$109.05 ,$109.18 ,$106.63 
5/7/2020,$105.57 ,20868770,$101.85 ,$105.61 ,$101.83 
5/6/2020,$100.88 ,51992370,$101.48 ,$105.27 ,$98.86 
5/5/2020,$101.06 ,30169820,$101.51 ,$105.18 ,$100.90 
5/4/2020,$103.18 ,19514840,$102.01 ,$103.83 ,$100.55 
5/1/2020,$105.50 ,13209150,$106.36 ,$106.91 ,$104.47 
4/30/2020,$108.15 ,18638720,$109.44 ,$110.31 ,$106.86 
4/29/2020,$112.25 ,20139800,$109.94 ,$112.70 ,$108.56 
4/28/2020,$106.21 ,16503670,$108.79 ,$110.06 ,$105.98 
4/27/2020,$106.06 ,15518290,$102.00 ,$106.52 ,$101.61 
4/24/2020,$101.19 ,13621100,$101.78 ,$101.92 ,$99.52 
4/23/2020,$101.00 ,17132150,$100.65 ,$102.53 ,$99.46 
4/22/2020,$100.99 ,11491990,$101.80 ,$102.63 ,$100.89 
4/21/2020,$100.54 ,16101430,$100.01 ,$101.51 ,$99.13 
4/20/2020,$102.26 ,17020980,$103.58 ,$104.86 ,$102.00 
